osm_id,nazov,nazov_norm,okres,kraj,typ,lon,lat
26036058,Tôň,ton,Komárno,Nitriansky,village,17.838094,47.804701
26036059,Dúbrava,dubrava,Snina,Prešovský,village,22.35775,48.878223
26036060,Košeca,koseca,Ilava,Trenčiansky,village,18.266667,49.016667
26036061,Ruská Poruba,ruska poruba,Humenné,Prešovský,village,21.8,49.15
26036062,Ňárad,narad,Dunajská Streda,Trnavský,village,17.613014,47.834741
26036063,Babindol,babindol,Nitra,Nitriansky,village,18.236649,48.288736
26036064,Martin,martin,Martin,Žilinský,town,18.929174,49.07226
26036065,Rad,rad,Trebišov,Košický,village,21.866667,48.466667
26036066,Sveržov,sverzov,Bardejov,Prešovský,village,21.166667,49.333333
26036067,Kežmarok,kezmarok,Kežmarok,Prešovský,town,20.430447,49.136318
26036068,Vyšná Boca,vysna boca,Liptovský Mikuláš,Žilinský,hamlet,19.751706,48.925525
26036069,Závadka,zavadka,Michalovce,Košický,village,22.0636,48.768774
26036070,Stará Bašta,stara basta,Rimavská Sobota,Banskobystrický,village,19.947617,48.180401
26036072,Chmeľnica,chmelnica,Stará Ľubovňa,Prešovský,village,20.731011,49.295894
26036074,Pružina,pruzina,Považská Bystrica,Trenčiansky,village,18.483333,49.016667
26036075,Zázrivá,zazriva,Dolný Kubín,Žilinský,village,19.154525,49.274927
26036076,Veľké Kosihy,velke kosihy,Komárno,Nitriansky,village,17.883333,47.766667
26036077,Hrlica,hrlica,Revúca,Banskobystrický,hamlet,20.05,48.633333
26036078,Dubovec,dubovec,Rimavská Sobota,Banskobystrický,village,20.157253,48.294188
26036080,Silická Jablonica,silicka jablonica,Rožňava,Košický,village,20.616667,48.566667
26036081,Bajka,bajka,Levice,Nitriansky,village,18.516667,48.15
26036082,Pavlovce,pavlovce,Vranov nad Topľou,Prešovský,village,21.45,49.033333
26036083,Telgárt,telgart,Brezno,Banskobystrický,village,20.18768,48.851611
26036084,Liptovská Kokava,liptovska kokava,Liptovský Mikuláš,Žilinský,village,19.816667,49.083333
26036085,Chorváty,chorvaty,Košice - okolie,Košický,hamlet,20.883333,48.566667
26036086,Slovenská Nová Ves,slovenska nova ves,Trnava,Trnavský,village,17.533333,48.3
26036087,Malachov,malachov,Banská Bystrica,Banskobystrický,village,19.083333,48.716667
26036088,Tekolďany,tekoldany,Hlohovec,Trnavský,hamlet,17.905143,48.494442
26036089,Dolná Krupá,dolna krupa,Trnava,Trnavský,village,17.552101,48.483997
26036090,Ostrý Grúň,ostry grun,Žarnovica,Banskobystrický,village,18.66168,48.565535
26036091,Miroľa,mirola,Svidník,Prešovský,hamlet,21.733333,49.316667
26036092,Veľká Franková,velka frankova,Kežmarok,Prešovský,village,20.3,49.333333
26036093,Vyšná Kamenica,vysna kamenica,Košice - okolie,Košický,village,21.485121,48.779311
26036094,Ľuboreč,luborec,Lučenec,Banskobystrický,village,19.51711,48.31019
26036095,Lopúchov,lopuchov,Bardejov,Prešovský,village,21.366667,49.133333
26036096,Počúvadlo,pocuvadlo,Banská Štiavnica,Banskobystrický,hamlet,18.834955,48.3662
26036097,Jasenové,jasenove,Žilina,Žilinský,village,18.635969,49.110803
26036098,Babie,babie,Vranov nad Topľou,Prešovský,village,21.5,49.066667
26036099,Rokycany,rokycany,Prešov,Prešovský,village,21.143825,48.961757
26036100,Slovenská Volová,slovenska volova,Humenné,Prešovský,village,21.85,48.983333
26036101,Lakšárska Nová Ves,laksarska nova ves,Senica,Trnavský,village,17.189135,48.579238
26036102,Koniarovce,koniarovce,Topoľčany,Nitriansky,village,18.093989,48.428429
26036103,Župkov,zupkov,Žarnovica,Banskobystrický,village,18.650621,48.512684
26036104,Sedliacka Dubová,sedliacka dubova,Dolný Kubín,Žilinský,village,19.429905,49.261303
26036105,Abrahám,abraham,Galanta,Trnavský,village,17.616667,48.25
26036106,Spišské Bystré,spisske bystre,Poprad,Prešovský,village,20.242744,48.991455
26036107,Dolná Ždaňa,dolna zdana,Žiar nad Hronom,Banskobystrický,village,18.761934,48.547275
26036108,Lisková,liskova,Ružomberok,Žilinský,village,19.352332,49.088526
26036109,Kvakovce,kvakovce,Vranov nad Topľou,Prešovský,village,21.683333,48.983333
26036110,Zamarovce,zamarovce,Trenčín,Trenčiansky,village,18.051847,48.909828
26036111,Topoľčany,topolcany,Topoľčany,Nitriansky,town,18.176052,48.559116
26036112,Bulhary,bulhary,Lučenec,Banskobystrický,village,19.847746,48.293133
26036113,Nižný Čaj,nizny caj,Košice - okolie,Košický,village,21.4,48.666667
26036114,Drahňov,drahnov,Michalovce,Košický,village,21.966667,48.583333
26036115,Hronec,hronec,Brezno,Banskobystrický,village,19.575561,48.80232
26036116,Herľany,herlany,Košice - okolie,Košický,village,21.477803,48.79939
26036117,Orechová Potôň,orechova poton,Dunajská Streda,Trnavský,village,17.530205,48.017386
26036118,Veľké Rovné,velke rovne,Bytča,Žilinský,village,18.583333,49.3
26036119,Inovce,inovce,Sobrance,Košický,village,22.366667,48.833333
26036120,Bottovo,bottovo,Rimavská Sobota,Banskobystrický,village,20.150874,48.312623
26036121,Veľké Raškovce,velke raskovce,Michalovce,Košický,village,21.916504,48.553174
26036122,Prietrž,prietrz,Senica,Trnavský,village,17.440796,48.67634
26036123,Ružindol,ruzindol,Trnava,Trnavský,village,17.496541,48.368943
26036124,Gánovce,ganovce,Poprad,Prešovský,village,20.327337,49.029734
26036125,Uhrovec,uhrovec,Bánovce nad Bebravou,Trenčiansky,village,18.333333,48.75
26036126,Súlovce,sulovce,Topoľčany,Nitriansky,village,18.166667,48.466667
26036127,Hnúšťa,hnusta,Rimavská Sobota,Banskobystrický,town,19.952554,48.579048
26036128,Tokajík,tokajik,Stropkov,Prešovský,hamlet,21.704801,49.106099
26036129,Bzovská Lehôtka,bzovska lehotka,Zvolen,Banskobystrický,hamlet,19.131205,48.414227
26036130,Zborov,zborov,Bardejov,Prešovský,village,21.3,49.366667
26036131,Nižný Slavkov,nizny slavkov,Sabinov,Prešovský,village,20.85,49.1
26036132,Havka,havka,Kežmarok,Prešovský,hamlet,20.4,49.35
26036133,Vagrinec,vagrinec,Svidník,Prešovský,hamlet,21.632439,49.313805
26036134,Drietoma,drietoma,Trenčín,Trenčiansky,village,17.95,48.9
26036135,Kochanovce,kochanovce,Bardejov,Prešovský,village,21.383412,49.183333
26036136,Brestov,brestov,Medzilaborce,Prešovský,village,21.939566,49.112715
26036137,Ostrovany,ostrovany,Sabinov,Prešovský,village,21.116099,49.063166
26036138,Bobrovec,bobrovec,Liptovský Mikuláš,Žilinský,village,19.615515,49.118795
26036139,Plášťovce,plastovce,Levice,Nitriansky,village,18.977513,48.159298
26036140,Chocholná-Velčice,chocholna velcice,Trenčín,Trenčiansky,village,17.948123,48.866811
26036141,Lúčina,lucina,Prešov,Prešovský,hamlet,21.430833,48.893054
26036142,Radvaň nad Dunajom,radvan nad dunajom,Komárno,Nitriansky,village,18.372747,47.747745
26036143,Ladmovce,ladmovce,Trebišov,Košický,village,21.783333,48.416667
26036144,Dekýš,dekys,Banská Štiavnica,Banskobystrický,village,18.813955,48.394332
26036145,Hliník nad Hronom,hlinik nad hronom,Žiar nad Hronom,Banskobystrický,village,18.780761,48.540009
26036146,Dlhé Stráže,dlhe straze,Levoča,Prešovský,village,20.521265,49.028487
26036147,Nižná Rybnica,nizna rybnica,Sobrance,Košický,village,22.15,48.75
26036148,Stožok,stozok,Detva,Banskobystrický,village,19.35976,48.528841
26036149,Krahule,krahule,Žiar nad Hronom,Banskobystrický,hamlet,18.940616,48.727975
26036150,Lúčky,lucky,Michalovce,Košický,village,22.041781,48.769111
26036151,Bočiar,bociar,Košice II,Košický,village,21.220894,48.581286
26036152,Rudina,rudina,Kysucké Nové Mesto,Žilinský,village,18.75,49.283333
26036153,Turzovka,turzovka,Čadca,Žilinský,town,18.628775,49.402543
26036154,Soľ,sol,Vranov nad Topľou,Prešovský,village,21.6,48.933333
26036157,Bitarová,bitarova,Žilina,Žilinský,village,18.672014,49.208773
26036158,Hontianske Tesáre,hontianske tesare,Krupina,Banskobystrický,village,18.922639,48.203621
26036159,Nová Ves nad Váhom,nova ves nad vahom,Nové Mesto nad Váhom,Trenčiansky,village,17.887916,48.733595
26036160,Železník,zeleznik,Svidník,Prešovský,village,21.511049,49.094189
26036161,Hudcovce,hudcovce,Humenné,Prešovský,village,21.8,48.916667
26036162,Novosad,novosad,Trebišov,Košický,village,21.741507,48.526824
26036163,Úhorná,uhorna,Gelnica,Košický,hamlet,20.666667,48.7
26036164,Haligovce,haligovce,Stará Ľubovňa,Prešovský,village,20.45,49.366667
26036165,Medzianky,medzianky,Vranov nad Topľou,Prešovský,village,21.466667,49.033333
26036166,Brzotín,brzotin,Rožňava,Košický,village,20.497424,48.631985
26036167,Diakovce,diakovce,Šaľa,Nitriansky,village,17.837915,48.133611
26036168,Leľa,lela,Nové Zámky,Nitriansky,village,18.767487,47.863625
26036169,Lipovce,lipovce,Prešov,Prešovský,village,20.95,49.05
26036170,Slavec,slavec,Rožňava,Košický,village,20.483333,48.583333
26036171,Horné Otrokovce,horne otrokovce,Hlohovec,Trnavský,village,17.881244,48.490563
26036172,Trebeľovce,trebelovce,Lučenec,Banskobystrický,village,19.71428,48.282985
26036173,Sklabinský Podzámok,sklabinsky podzamok,Martin,Žilinský,hamlet,19.033333,49.05
26036174,Banská Štiavnica,banska stiavnica,Banská Štiavnica,Banskobystrický,town,18.89828,48.458093
26036175,Trenčianske Bohuslavice,trencianske bohuslavice,Nové Mesto nad Váhom,Trenčiansky,village,17.866667,48.8
26036176,Gabčíkovo,gabcikovo,Dunajská Streda,Trnavský,town,17.578125,47.895106
26036177,Zálesie,zalesie,Kežmarok,Prešovský,village,20.383333,49.316667
26036178,Vojka,vojka,Trebišov,Košický,village,21.916667,48.466667
26036179,Streženice,strezenice,Púchov,Trenčiansky,village,18.3,49.1
26036180,Petrova Lehota,petrova lehota,Trenčín,Trenčiansky,hamlet,18.183333,48.866667
26036181,Kluknava,kluknava,Gelnica,Košický,village,20.9381,48.921938
26036182,Jablonica,jablonica,Senica,Trnavský,village,17.420797,48.605982
26036183,Podhradie,podhradie,Prievidza,Trenčiansky,village,18.632348,48.683831
26036184,Rudňany,rudnany,Spišská Nová Ves,Košický,village,20.683333,48.883333
26036185,Brezovica,brezovica,Tvrdošín,Žilinský,village,19.65,49.333333
26036186,Nitrianska Streda,nitrianska streda,Topoľčany,Nitriansky,village,18.180702,48.520498
26036187,Dolný Lopašov,dolny lopasov,Piešťany,Trnavský,village,17.643299,48.57883
26036188,Bielovce,bielovce,Levice,Nitriansky,village,18.773472,47.993078
26036189,Gribov,gribov,Stropkov,Prešovský,hamlet,21.716667,49.283333
26036190,Suché,suche,Michalovce,Košický,village,21.836611,48.769735
26036191,Karlová,karlova,Martin,Žilinský,hamlet,18.902068,48.961905
26036192,Tročany,trocany,Bardejov,Prešovský,village,21.333333,49.183333
26036194,Vrícko,vricko,Martin,Žilinský,village,18.69978,48.971288
26036195,Poltár,poltar,Poltár,Banskobystrický,town,19.793827,48.432586
26036196,Veľké Pole,velke pole,Žarnovica,Banskobystrický,village,18.567592,48.53957
26036197,Kraskovo,kraskovo,Rimavská Sobota,Banskobystrický,hamlet,19.987819,48.501126
26036198,Cernina,cernina,Svidník,Prešovský,village,21.483333,49.3
26036199,Dolné Vestenice,dolne vestenice,Prievidza,Trenčiansky,village,18.398792,48.701964
26036200,Preseľany,preselany,Topoľčany,Nitriansky,village,18.100227,48.452159
26036201,Kmeťovo,kmetovo,Nové Zámky,Nitriansky,village,18.279532,48.168049
26036202,Nevidzany,nevidzany,Prievidza,Trenčiansky,village,18.483147,48.849049
26036203,Baňa,bana,Rožňava,Košický,hamlet,20.516562,48.668332
26036204,Beluj,beluj,Banská Štiavnica,Banskobystrický,hamlet,18.893516,48.351258
26036205,Malá Tŕňa,mala trna,Trebišov,Košický,village,21.683333,48.45
26036206,Čičava,cicava,Vranov nad Topľou,Prešovský,village,21.666667,48.916667
26036207,Šarovce,sarovce,Levice,Nitriansky,village,18.628052,48.108406
26036208,Rožkovany,rozkovany,Sabinov,Prešovský,village,20.983333,49.133333
26036209,Bučany,bucany,Trnava,Trnavský,village,17.698193,48.418642
26036210,Malé Vozokany,male vozokany,Zlaté Moravce,Nitriansky,village,18.4,48.3
26036211,Kružlová,kruzlova,Svidník,Prešovský,village,21.583333,49.35
26036212,Omšenie,omsenie,Trenčín,Trenčiansky,village,18.233333,48.9
26036213,Potoky,potoky,Stropkov,Prešovský,hamlet,21.627609,49.255188
26036214,Šípkové,sipkove,Piešťany,Trnavský,village,17.716667,48.666667
26036215,Dlžín,dlzin,Prievidza,Trenčiansky,hamlet,18.51244,48.809326
26036216,Porostov,porostov,Sobrance,Košický,village,22.183333,48.7
26036217,Beňatina,benatina,Sobrance,Košický,village,22.333333,48.816667
26036218,Nová Bystrica,nova bystrica,Čadca,Žilinský,village,19.013051,49.346713
26036219,Snakov,snakov,Bardejov,Prešovský,village,21.05,49.316667
26036220,Zliechov,zliechov,Ilava,Trenčiansky,village,18.433333,48.95
26036221,Trstené,trstene,Liptovský Mikuláš,Žilinský,village,19.619818,49.114497
26036223,Hozelec,hozelec,Poprad,Prešovský,village,20.344847,49.03266
26036224,Búč,buc,Komárno,Nitriansky,village,18.442432,47.808196
26036226,Kožuchovce,kozuchovce,Stropkov,Prešovský,hamlet,21.7,49.316667
26036227,Tešedíkovo,tesedikovo,Šaľa,Nitriansky,village,17.848333,48.102505
26036228,Hubová,hubova,Ružomberok,Žilinský,village,19.183333,49.116667
26036229,Sučany,sucany,Martin,Žilinský,village,19,49.1
26036230,Liptovské Kľačany,liptovske klacany,Liptovský Mikuláš,Žilinský,village,19.483333,49.033333
26036231,Veľký Lipník,velky lipnik,Stará Ľubovňa,Prešovský,village,20.516667,49.366667
26036232,Šemša,semsa,Košice - okolie,Košický,village,21.113785,48.675054
26036233,Viničné,vinicne,Pezinok,Bratislavský,village,17.302281,48.269892
26036234,Čerín,cerin,Banská Bystrica,Banskobystrický,village,19.24506,48.657893
26036235,Zborov nad Bystricou,zborov nad bystricou,Čadca,Žilinský,village,18.883333,49.383333
26036236,Donovaly,donovaly,Banská Bystrica,Banskobystrický,hamlet,19.223947,48.879036
26036237,Krivá,kriva,Dolný Kubín,Žilinský,village,19.479142,49.282583
26036238,Cigeľ,cigel,Prievidza,Trenčiansky,village,18.65,48.716667
26036240,Bohunice,bohunice,Levice,Nitriansky,hamlet,18.75,48.33333
26036241,Košická Polianka,kosicka polianka,Košice - okolie,Košický,village,21.346767,48.694008
26036242,Hniezdne,hniezdne,Stará Ľubovňa,Prešovský,village,20.633332,49.300005
26036243,Bzenov,bzenov,Prešov,Prešovský,village,21.166667,48.95
26036244,Bátovce,batovce,Levice,Nitriansky,village,18.75,48.3
26036245,Čakany,cakany,Dunajská Streda,Trnavský,village,17.364737,48.116035
26036246,Nitrianske Sučany,nitrianske sucany,Prievidza,Trenčiansky,village,18.468924,48.732646
26036247,Klátova Nová Ves,klatova nova ves,Partizánske,Trenčiansky,village,18.3,48.566667
26036248,Giglovce,giglovce,Vranov nad Topľou,Prešovský,hamlet,21.733333,49
26036249,Nacina Ves,nacina ves,Michalovce,Košický,village,21.851941,48.8175
26036250,Zubné,zubne,Humenné,Prešovský,village,22.062576,49.0478
26036251,Klokočov,klokocov,Čadca,Žilinský,village,18.567083,49.446206
26036252,Veľké Ripňany,velke ripnany,Topoľčany,Nitriansky,village,17.983628,48.5
26036253,Turčianske Kľačany,turcianske klacany,Martin,Žilinský,village,18.95,49.116667
26036254,Očová,ocova,Zvolen,Banskobystrický,village,19.286756,48.599127
26036255,Lutila,lutila,Žiar nad Hronom,Banskobystrický,village,18.842936,48.615141
26036256,Červeník,cervenik,Hlohovec,Trnavský,village,17.75582,48.458044
26036257,Gôtovany,gotovany,Liptovský Mikuláš,Žilinský,village,19.5,49.066667
26036258,Veľká Lúka,velka luka,Zvolen,Banskobystrický,village,19.168569,48.629716
26036259,Vlky,vlky,Senec,Bratislavský,village,17.366171,48.156241
26036260,Kendice,kendice,Prešov,Prešovský,village,21.243099,48.925057
26036261,Hamuliakovo,hamuliakovo,Senec,Bratislavský,village,17.251838,48.036541
26036262,Ilava,ilava,Ilava,Trenčiansky,town,18.233333,49
26036263,Malý Šariš,maly saris,Prešov,Prešovský,village,21.186792,49.008794
26036264,Jakubany,jakubany,Stará Ľubovňa,Prešovský,village,20.7,49.25
26036265,Nemecká,nemecka,Brezno,Banskobystrický,village,19.428319,48.815878
26036266,Rakúsy,rakusy,Kežmarok,Prešovský,village,20.383333,49.183333
26036267,Lendak,lendak,Kežmarok,Prešovský,village,20.35,49.233333
26036268,Oľšinkov,olsinkov,Medzilaborce,Prešovský,hamlet,22.05,49.2
26036269,Stará Turá,stara tura,Nové Mesto nad Váhom,Trenčiansky,town,17.692694,48.776457
26036270,Vyšný Čaj,vysny caj,Košice - okolie,Košický,village,21.4,48.683333
26036271,Zemianske Kostoľany,zemianske kostolany,Prievidza,Trenčiansky,village,18.526082,48.683233
26036272,Malé Kosihy,male kosihy,Nové Zámky,Nitriansky,village,18.750281,47.9251
26036273,Dolné Otrokovce,dolne otrokovce,Hlohovec,Trnavský,village,17.912662,48.466174
26036274,Kalinkovo,kalinkovo,Senec,Bratislavský,village,17.250355,48.059606
26036276,Ratnovce,ratnovce,Piešťany,Trnavský,village,17.84145,48.561692
26036277,Vinné,vinne,Michalovce,Košický,village,21.968623,48.813984
26036278,Terany,terany,Krupina,Banskobystrický,village,18.89834,48.183939
26036279,Gerlachov,gerlachov,Poprad,Prešovský,village,20.206935,49.099258
26036280,Močenok,mocenok,Šaľa,Nitriansky,village,17.929734,48.229923
26036281,Nový Svet,novy svet,Banská Bystrica,Banskobystrický,hamlet,19.133333,48.783333
26036282,Nižná Polianka,nizna polianka,Bardejov,Prešovský,village,21.4,49.4
26036283,Drňa,drna,Rimavská Sobota,Banskobystrický,village,20.115184,48.263722
26036284,Palota,palota,Medzilaborce,Prešovský,hamlet,21.991508,49.267637
26036285,Malý Čepčín,maly cepcin,Turčianske Teplice,Žilinský,village,18.837128,48.90097
26036286,Harakovce,harakovce,Levoča,Prešovský,hamlet,20.85,49
26036287,Príslop,prislop,Snina,Prešovský,hamlet,22.316667,49.033333
26036288,Ožďany,ozdany,Rimavská Sobota,Banskobystrický,village,19.894098,48.377037
26036289,Krásnohorská Dlhá Lúka,krasnohorska dlha luka,Rožňava,Košický,village,20.583333,48.616667
26036290,Lehnice,lehnice,Dunajská Streda,Trnavský,village,17.457891,48.051598
26036291,Stráne pod Tatrami,strane pod tatrami,Kežmarok,Prešovský,village,20.367651,49.161008
26036292,Ruský Potok,rusky potok,Snina,Prešovský,hamlet,22.407135,49.027577
26036293,Ďapalovce,dapalovce,Vranov nad Topľou,Prešovský,village,21.75,49.066667
26036294,Slavkovce,slavkovce,Michalovce,Košický,village,21.916667,48.6
26036295,Potvorice,potvorice,Nové Mesto nad Váhom,Trenčiansky,village,17.84857,48.688795
